code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021
FIN,0.734566667,0.746066667,0.766166667,0.773766667,0.774833333,0.7912,0.8003,0.7963,0.8007,0.807333333,0.800333333,0.770666667,0.768333333,0.783666667,0.825
FJI,,,,0.5287,0.507666667,0.507433333,0.511566667,0.5116,0.5116,0.533666667,,0.524666667,0.566,0.577,0.575
FRA,0.5429,0.583333333,0.652333333,0.651,0.610166667,0.609266667,0.604633333,0.618666667,0.6852,0.688,0.680333333,0.712,0.714333333,0.716666667,0.722333333
GBR,0.657233333,0.667366667,0.6573,0.662166667,0.671433333,0.6717,0.667833333,0.6687,0.661133333,0.686333333,0.678,0.702666667,0.708333333,0.699666667,0.711333333
GEO,0.5858,0.5776,0.574366667,0.5778,0.565066667,0.567166667,0.575566667,0.581533333,0.591633333,0.593666667,0.585666667,0.583666667,0.581,0.618333333,0.65
GHA,0.564233333,0.574233333,0.568033333,0.571366667,0.581766667,0.585666667,0.581233333,0.585633333,0.565766667,0.614666667,0.616,0.604,0.595,0.574,0.561333333
GIN,,,,,,,,,0.4782,0.501,0.531,0.558,0.554666667,0.536,0.558666667
GMB,0.535033333,0.529633333,0.556333333,0.573733333,0.5751,0.5752,0.5575,,,0.573666667,0.565333333,0.543,0.533333333,0.514,0.536666667
GRC,0.546066667,0.560166667,0.5707,0.562133333,0.597233333,0.5984,0.5709,0.579733333,0.5783,0.586666667,0.58,0.599,0.604666667,0.610666667,0.596333333
GTM,0.482366667,0.492733333,0.4831,0.5014,0.5052,0.503933333,0.508166667,0.513966667,0.582933333,0.563,0.561666667,0.563333333,0.564333333,0.561333333,0.547
GUY,,,,0.621266667,0.618966667,0.6183,0.6229,0.618433333,0.6081,0.61,,,,,0.644
HND,0.537866667,0.561566667,0.6015,0.5925,0.598233333,0.600533333,0.576266667,0.577633333,0.599266667,0.592333333,0.594333333,0.623,0.616333333,0.637333333,0.633333333
HRV,0.626233333,0.635,0.602566667,0.599433333,0.598733333,0.6076,0.614,0.6161,0.616933333,0.617,0.607,0.621333333,0.623333333,0.633666667,0.651666667
HUN,0.566666667,0.5711,0.5892,0.590766667,0.5701,0.5591,0.569333333,0.572533333,0.574766667,0.570333333,0.566333333,0.567333333,0.573,0.576666667,0.591333333
IDN,0.549233333,0.549366667,0.5391,0.5534,0.5599,0.5571,0.556666667,0.559633333,0.5712,0.582333333,0.584333333,0.596333333,0.596333333,0.609,0.593666667
IND,0.4807,0.481033333,0.497533333,0.509666667,0.510233333,0.514933333,0.548533333,0.563033333,0.548466667,0.570666667,0.597,0.578333333,0.573333333,0.575666667,0.521333333
IRL,0.654566667,0.670033333,0.6782,0.688666667,0.713133333,0.7193,0.720566667,0.718433333,0.722066667,0.749666667,0.737,0.734333333,0.738,0.741,0.745
IRN,0.4477,0.461233333,0.4769,0.452666667,0.4672,0.462,0.4664,0.455133333,0.451233333,0.449333333,0.459666667,0.456,0.463666667,0.457,0.454666667
IRQ,,,,,,,,,,,,,0.409333333,0.381333333,0.390333333
ISL,0.719066667,0.721566667,0.743366667,0.780233333,0.8096,0.814133333,0.828833333,0.840933333,0.8241,0.851666667,0.841666667,0.847666667,0.822,0.846333333,0.868333333
ISR,0.5954,0.6053,0.5967,0.612533333,0.6044,0.600233333,0.608566667,0.6144,0.6107,0.624,0.634,0.637666667,0.638666667,0.634,0.644
ITA,0.536866667,0.542433333,0.79145,0.5824,0.5788,0.581533333,0.5728,0.593633333,0.6052,0.643,0.633333333,0.6,0.618,0.619666667,0.639666667
JAM,0.612,0.599733333,0.607133333,0.6114,0.6117,0.6106,0.6115,0.6182,0.623833333,0.610333333,0.638666667,0.632,0.639333333,0.654666667,0.666
JOR,0.489666667,0.503366667,0.513033333,0.5006,0.482933333,0.492,0.490233333,0.4889,0.4739,0.468666667,0.482333333,0.482666667,0.482666667,0.506666667,0.531666667
JPN,0.533066667,0.534266667,0.5315,0.533,0.543333333,0.541966667,0.544333333,0.540033333,0.551533333,0.567333333,0.554,0.549666667,0.556666667,0.543333333,0.549333333
KAZ,0.597433333,0.604633333,0.603733333,0.608633333,0.6142,0.6082,0.6352,0.6359,0.634733333,0.632333333,0.631,0.623666667,0.623666667,0.622333333,0.621333333
KEN,0.542666667,0.5451,0.550266667,0.5456,0.544033333,0.543133333,0.5799,0.584433333,0.6434,0.634,0.611666667,0.598666667,0.607333333,0.568333333,0.598
KGZ,0.572333333,0.5606,0.612833333,0.6146,0.6032,0.611633333,0.610733333,0.602,0.605566667,0.6,0.591333333,0.594666667,0.594333333,0.591333333,0.581333333
KHM,0.5123,0.520533333,0.536,0.528066667,0.537766667,0.5353,0.5344,0.541366667,0.5428,0.556666667,0.551333333,0.574333333,0.586333333,0.600333333,0.586333333
KOR,0.4986,0.532133333,0.498233333,0.495133333,0.521266667,0.5129,0.523166667,0.522466667,0.529366667,0.543,0.540333333,0.542333333,0.552,0.569,0.591
KWT,0.525066667,0.5341,0.527366667,0.5271,0.522066667,0.522533333,0.522266667,0.5186,0.5421,0.542666667,0.513,0.513666667,0.52,0.546333333,0.505666667
LAO,,,,,,,,0.610066667,0.615166667,0.626,0.640666667,0.613,0.673333333,0.651333333,0.675333333
LBN,,,,,0.484633333,0.484566667,0.477533333,0.477166667,0.4648,0.474333333,0.473333333,0.471666667,0.471666667,0.476666667,0.526666667
LBR,,,,,,,,,0.539066667,0.547333333,0.546333333,0.567666667,0.585666667,0.590333333,0.603666667
LKA,0.633366667,0.637466667,0.656233333,0.660466667,0.6679,0.6351,0.6231,0.609333333,0.593833333,0.588333333,0.571333333,0.565,0.575,0.579666667,0.567333333
LSO,0.581033333,0.617166667,0.649466667,0.672866667,0.697233333,0.695666667,0.6879,0.677533333,0.642066667,0.614666667,0.614666667,0.600666667,0.597666667,0.599666667,0.604
LTU,0.617233333,0.638133333,0.636533333,0.630333333,0.6244,0.624333333,0.632466667,0.648066667,0.634666667,0.66,0.665333333,0.663333333,0.672,0.666666667,0.745
LUX,0.565166667,0.580433333,0.5826,0.594166667,0.639333333,0.6374,0.667933333,0.663966667,0.655066667,0.659333333,0.654,0.617,0.625666667,0.642333333,0.646
LVA,0.618866667,0.651133333,0.659666667,0.662233333,0.664,0.659933333,0.6831,0.688066667,0.698966667,0.676666667,0.68,0.681333333,0.684333333,0.721666667,0.711666667
MDA,0.623933333,0.629933333,0.639433333,0.6208,0.628166667,0.617933333,0.620433333,0.6119,0.660933333,0.662666667,0.662333333,0.659666667,0.651333333,0.682666667,0.697666667
MDG,0.525233333,0.535,0.571566667,0.571166667,0.570666667,0.581933333,0.6066,0.611,0.637633333,0.606333333,0.615,0.597666667,0.597,0.633333333,0.645333333
MDV,,0.5297,0.549833333,0.5473,0.539833333,0.543566667,0.561733333,0.560133333,0.552333333,0.547333333,0.544333333,0.571,0.564666667,0.543,0.537333333
MEX,0.535066667,0.532333333,0.532266667,0.5406,0.5504,0.554033333,0.5685,0.595766667,0.5935,0.605666667,0.607,0.596666667,0.635,0.679666667,0.685
MKD,0.609666667,0.607833333,0.600666667,0.6055,0.6144,0.610433333,0.6113,0.617366667,0.604733333,0.613,0.606,0.61,0.618,0.623666667,0.630333333
MLI,0.476833333,0.479333333,0.4924,0.4582,0.4319,0.441633333,0.453533333,0.4576,0.4522,0.482,0.471,0.459,0.454666667,0.506333333,0.468
MLT,0.5444,0.557366667,0.5599,0.5601,0.567966667,0.563066667,0.564266667,0.576866667,0.5711,0.567,0.562666667,0.585333333,0.591,0.601666667,0.616
MMR,,,,,,,,,,,,0.596,0.594333333,0.561666667,0.581666667
MNE,,,,,,,,,0.603133333,0.593666667,0.583333333,0.599333333,0.615,0.623666667,0.652666667
MNG,0.583,0.570966667,0.6134,0.6362,0.632733333,0.625466667,0.621666667,0.633933333,0.635033333,0.619666667,0.614333333,0.623666667,0.625,0.615333333,0.628
MOZ,,0.5917,0.642766667,0.633266667,0.6568,0.646466667,0.6596,0.6595,0.659966667,0.664666667,0.676666667,0.662,0.634666667,0.638,0.684333333
MRT,0.451433333,0.476366667,0.489033333,0.487166667,0.493833333,0.495333333,0.4907,0.4481,0.479566667,0.493666667,0.507333333,0.494666667,0.486333333,0.494666667,0.488666667
MUS,0.517166667,0.538466667,0.535566667,0.5419,0.542733333,0.544033333,0.5464,0.553366667,0.545533333,0.534333333,0.542666667,0.541,0.557666667,0.560666667,0.578666667
MWI,0.538233333,0.543666667,0.5681,0.577966667,0.587166667,0.5905,0.632766667,0.629133333,0.648366667,0.610666667,0.609,0.571333333,0.556333333,0.559,0.567666667
MYS,0.5445,0.536066667,0.5358,0.539166667,0.539366667,0.545466667,0.5475,0.5447,0.546333333,0.550666667,0.564666667,0.567666667,0.576,0.578666667,0.578
NAM,0.592766667,0.612166667,0.629366667,0.632833333,0.642766667,0.634533333,0.627166667,0.623566667,0.636033333,0.687333333,0.693,0.71,0.726,0.719333333,0.752333333
NER,,,,,,,,,,,,,,,0.518
NGA,0.492033333,0.493466667,0.522366667,0.5146,0.4871,0.481266667,0.5217,0.542333333,0.5296,0.53,0.537,0.531,0.506333333,0.525333333,0.513333333
NIC,0.5493,0.535633333,0.574133333,0.608066667,0.6316,0.640766667,0.7011,0.703433333,0.726066667,0.708333333,0.712666667,0.759333333,0.751666667,0.745333333,0.734666667
NLD,0.642033333,0.659566667,0.661733333,0.673866667,0.64245,0.672766667,0.698,0.691233333,0.7074,0.711,0.684666667,0.66,0.673666667,0.659333333,0.696
NOR,0.7409,0.748333333,0.772266667,0.770766667,0.797333333,0.797266667,0.7972,0.7991,0.793366667,0.809,0.798,0.781666667,0.789333333,0.798666667,0.810666667
NPL,0.412733333,0.424966667,0.473866667,0.509966667,0.490766667,0.464666667,0.483166667,0.486733333,0.537166667,0.553666667,0.557,0.563333333,0.573,0.584666667,0.588666667
NZL,0.6768,0.695033333,0.723033333,0.725866667,0.717833333,0.718133333,0.7175,0.716666667,0.712966667,0.719333333,0.718,0.732,0.744333333,0.742333333,0.797666667
OMN,,0.4635,0.471066667,0.468033333,0.4681,0.457866667,0.472966667,0.481833333,0.488566667,0.482,0.492333333,,0.48,0.476333333,0.490333333
PAK,0.4076,0.417933333,0.423266667,0.411166667,0.410066667,0.425833333,0.411833333,0.409333333,0.414033333,0.423333333,0.419333333,0.412666667,0.418333333,0.436333333,0.427
PAN,0.5983,0.600633333,0.619466667,0.610066667,0.617866667,0.613766667,0.624533333,0.630166667,0.632833333,0.635333333,0.634333333,0.636,0.636666667,0.647,0.659
PER,0.557166667,0.559366667,0.6041,0.6127,0.597433333,0.584233333,0.577033333,0.583033333,0.636233333,0.587666667,0.592333333,0.632333333,0.634666667,0.626666667,0.64
PHL,0.6756,0.690666667,0.6825,0.683966667,0.6941,0.6982,0.7078,0.717766667,0.7154,0.727,0.722,0.726666667,0.739,0.714666667,0.718666667
PNG,,,,,,,,,,,,,,0.526,0.526333333
POL,0.580566667,0.574466667,0.600366667,0.606633333,0.612033333,0.612233333,0.609,0.611066667,0.613733333,0.626666667,0.642666667,0.644,0.644666667,0.654333333,0.624
PRT,0.5986,0.603566667,0.615766667,0.610733333,0.631366667,0.627866667,0.6186,0.616666667,0.641633333,0.650333333,0.658,0.654,0.650666667,0.665333333,0.709333333
PRY,0.547566667,0.561266667,0.524066667,0.589233333,0.5819,0.583766667,0.5699,0.571266667,0.592166667,0.805,0.575333333,0.58,0.572333333,0.587,0.611333333
QAT,,0.489733333,0.477266667,0.4719,0.490533333,0.513233333,0.517833333,0.522533333,0.536366667,0.540666667,0.538,0.513,0.518666667,0.518,0.515666667
ROU,0.5799,0.5882,0.575266667,0.581033333,0.584333333,0.581866667,0.5881,0.594766667,0.598466667,0.597333333,0.593666667,0.617333333,0.621,0.638333333,0.606666667
RUS,0.576366667,0.589133333,0.606133333,0.6052,0.611766667,0.6119,0.604266667,0.604633333,0.597233333,0.599,0.595,0.602,0.608666667,0.614666667,0.617333333
RWA,,,,,,,,,0.724966667,0.734666667,0.742333333,0.77,0.747666667,0.730666667,0.748666667
SAU,0.373266667,0.427433333,0.4128,0.428033333,0.436333333,0.441666667,0.4387,0.458433333,0.4843,0.484,0.455333333,0.457333333,0.465333333,0.478333333,0.482333333
SEN,,,,0.532133333,0.5307,0.552,0.563133333,0.598566667,0.597433333,0.609,0.591333333,0.587666667,0.584,0.586666667,0.589666667
SGP,0.553333333,0.561966667,0.564166667,0.5694,0.599266667,0.599333333,0.607866667,0.609366667,0.6171,0.626,0.626333333,0.613,0.620666667,0.643666667,0.649
SLE,,,,,,,,,,,,,0.558666667,0.568333333,0.552
SLV,0.585033333,0.5872,0.5902,0.598733333,0.552933333,0.549066667,0.5575,0.554666667,0.588566667,0.614666667,0.609333333,0.613333333,0.593333333,0.614666667,0.657666667
SRB,,,,,,,0.6148,0.627333333,0.6205,0.635666667,0.636,0.643,0.647333333,0.657666667,0.717
SUR,,0.581566667,0.565566667,0.572433333,0.529533333,0.527933333,0.528,0.522733333,0.540633333,0.578,0.578,0.595333333,0.602,0.62,0.649333333
SVK,0.574333333,0.579733333,0.583366667,0.586166667,0.5772,0.5798,0.5834,0.5878,0.583066667,0.575,0.580333333,0.599,0.597333333,0.631333333,0.622
